bc_weights,vanilla_L2_err,sinh_L2_err,geometric_mean,max_error,weight_sum
"[100.0, 100.0, 0.001]",0.999776891374118,1.0017485483870585,1.0007622343218936,1.0017485483870585,200.001
"[100.0, 100.0, 0.1]",0.9997860316410573,1.0017488427853525,1.0007669560039385,1.0017488427853525,200.1
"[100.0, 10.0, 1000.0]",0.9997496422841678,1.0017888088720128,1.000768706202426,1.0017888088720128,1110.0
"[1000.0, 1000.0, 1000.0]",0.999749229776669,1.001828451224836,1.0007883005313278,1.001828451224836,3000.0
"[1000.0, 1000.0, 10.0]",0.9997481282431389,1.0018868348679555,1.0008169102641509,1.0018868348679555,2010.0
"[100.0, 0.1, 1000.0]",0.999754500882526,1.0018821472774944,1.000817758682631,1.0018821472774944,1100.1
"[1000.0, 1000.0, 100.0]",0.9997507603559856,1.0018868140254522,1.0008182173165023,1.0018868140254522,2100.0
"[100.0, 0.01, 1000.0]",0.9997692918495216,1.001872718828998,1.00082045274216,1.001872718828998,1100.01
"[100.0, 1.0, 1000.0]",0.9997795510064508,1.0018677714728832,1.0008231166050237,1.0018677714728832,1101.0
"[1000.0, 1000.0, 1.0]",0.9997523753982923,1.001895798523932,1.0008235131509802,1.001895798523932,2001.0
"[100.0, 0.001, 1000.0]",0.9997735812012583,1.0018749832630296,1.0008237307002816,1.0018749832630296,1100.001
"[1000.0, 1000.0, 0.1]",0.9997779602522074,1.0018937088326598,1.0008352754605703,1.0018937088326598,2000.1
"[1000.0, 1000.0, 0.001]",0.9997806994256838,1.0019015842525252,1.0008405800424414,1.0019015842525252,2000.001
"[1000.0, 1000.0, 0.01]",0.9997865485033826,1.001905539266075,1.0008454830937936,1.001905539266075,2000.01
"[0.1, 1000.0, 0.01]",1.0004778681973194,1.0013531190672322,1.0009153979618464,1.0013531190672322,1000.11
"[0.1, 1000.0, 0.1]",1.000494131534938,1.0013533693693786,1.0009236582511178,1.0013533693693786,1000.2
"[0.1, 1000.0, 10.0]",1.000506924126069,1.001352950990154,1.00092984817105,1.001352950990154,1010.1
"[0.1, 1000.0, 0.001]",1.0005131917461967,1.0013534297573146,1.0009332225840502,1.0013534297573146,1000.101
"[0.1, 1000.0, 1.0]",1.00053250835317,1.0013553084559865,1.0009438238593764,1.0013553084559865,1001.1
"[0.1, 1000.0, 100.0]",1.000476771103725,1.0014145438254751,1.0009455476412397,1.0014145438254751,1100.1
"[100.0, 10.0, 100.0]",0.999751340043015,1.0023662626498342,1.00105794752256,1.0023662626498342,210.0
"[0.1, 1000.0, 1000.0]",1.0004838568772474,1.0016581615425204,1.0010708370203547,1.0016581615425204,2000.1
"[100.0, 10.0, 10.0]",0.9997788256461533,1.002414391607046,1.0010957413013482,1.002414391607046,120.0
"[100.0, 0.1, 100.0]",0.9997477773501544,1.002446187728133,1.0010960733587644,1.002446187728133,200.1
"[100.0, 10.0, 0.1]",0.9997761236876065,1.0024211947311945,1.0010977856186942,1.0024211947311945,110.1
"[100.0, 10.0, 0.01]",0.9997740583273376,1.0024236387060101,1.0010979719449862,1.0024236387060101,110.01
"[100.0, 0.001, 100.0]",0.9997513587946166,1.002446716093868,1.0010981303219209,1.002446716093868,200.001
"[100.0, 10.0, 0.001]",0.9997803952329193,1.0024257927005789,1.0011022201642832,1.0024257927005789,110.001
"[100.0, 10.0, 1.0]",0.9998018850468193,1.0024302907877454,1.001115225315058,1.0024302907877454,111.0
"[100.0, 1.0, 100.0]",0.999782240181962,1.0024503347840525,1.001115398633723,1.0024503347840525,201.0
"[100.0, 0.01, 100.0]",0.9997799470305819,1.002459238292076,1.001118696339235,1.002459238292076,200.01
"[100.0, 0.01, 10.0]",0.9997461629813599,1.002509688179237,1.0011269720214473,1.002509688179237,110.01
"[100.0, 1.0, 0.1]",0.9997491035942427,1.002508030334097,1.0011276165766996,1.002508030334097,101.1
"[100.0, 1.0, 0.01]",0.999752918658353,1.002514060795771,1.001132537817351,1.002514060795771,101.01
"[100.0, 0.01, 1.0]",0.9997489147959465,1.0025210408067469,1.0011340183045665,1.0025210408067469,101.01
"[100.0, 0.1, 0.01]",0.9997484887780569,1.0025216647826518,1.001134116556677,1.0025216647826518,100.11
"[100.0, 0.01, 0.001]",0.9997515102153647,1.0025218608943813,1.001135727288301,1.0025218608943813,100.01100000000001
"[100.0, 0.001, 1.0]",0.9997514743823237,1.0025256677139591,1.001137610123181,1.0025256677139591,101.001
"[100.0, 0.001, 0.01]",0.9997542300213553,1.002523097939745,1.001137706741372,1.002523097939745,100.01100000000001
"[100.0, 1.0, 10.0]",0.9997837542406092,1.0025019422809718,1.001141925746381,1.0025019422809718,111.0
