panel,variant,time_s,median_l2,q25_l2,q75_l2,median_best_l2,q25_best_l2,q75_best_l2,n_seeds
maxwell_a4,pwnn,489.385475,1.4613683390e-04,1.1704401005e-04,2.0497137659e-04,1.2179772334e-04,9.9630333637e-05,1.4969142183e-04,5
maxwell_a4,pwnn,492.737430,1.5513355916e-04,1.2247487566e-04,1.6974973625e-04,1.1734202541e-04,9.9478837664e-05,1.4969142183e-04,5
maxwell_a4,pwnn,496.089385,1.4344365193e-04,1.3355210696e-04,1.6259468354e-04,1.1734202541e-04,9.9211415338e-05,1.4969142183e-04,5
maxwell_a4,pwnn,499.441341,1.7393700784e-04,1.3554159823e-04,2.1251325581e-04,1.1734202541e-04,9.9211415338e-05,1.4969142183e-04,5
maxwell_a4,pwnn,502.793296,1.7975923844e-04,1.0171643742e-04,2.1568361069e-04,1.1734202541e-04,9.9211415338e-05,1.4969142183e-04,5
maxwell_a4,pwnn,506.145251,1.6327820731e-04,1.2775386735e-04,1.6703127725e-04,1.1734202541e-04,9.9211415338e-05,1.4969142183e-04,5
maxwell_a4,pwnn,509.497207,1.2903795965e-04,1.2839716117e-04,1.5014068352e-04,1.1734202541e-04,9.5493877414e-05,1.4801306867e-04,5
maxwell_a4,pwnn,512.849162,1.6147547769e-04,1.1050054252e-04,1.9145874492e-04,1.1734202541e-04,9.4302964768e-05,1.4801306867e-04,5
maxwell_a4,pwnn,516.201117,2.0570012104e-04,1.5063296532e-04,2.1114030501e-04,1.1734202541e-04,9.4302964768e-05,1.4801306867e-04,5
maxwell_a4,pwnn,519.553073,1.6708768399e-04,1.1729665475e-04,1.7808332507e-04,1.1382123709e-04,9.4302964768e-05,1.4801306867e-04,5
maxwell_a4,pwnn,522.905028,1.2231164223e-04,1.1775813693e-04,1.5985031735e-04,1.1185630138e-04,9.4302964768e-05,1.4801306867e-04,5
maxwell_a4,pwnn,526.256983,1.6953733357e-04,1.6252587468e-04,1.7155487889e-04,1.1185630138e-04,9.4302964768e-05,1.4772815001e-04,5
maxwell_a4,pwnn,529.608939,1.6303473424e-04,1.5875577545e-04,2.0176076106e-04,1.1185630138e-04,9.4302964768e-05,1.4670906883e-04,5
maxwell_a4,pwnn,532.960894,2.0869839233e-04,1.4845101497e-04,2.1092414772e-04,1.1185630138e-04,9.4302964768e-05,1.4670906883e-04,5
maxwell_a4,pwnn,536.312849,1.6158434114e-04,1.4074576521e-04,1.7555110323e-04,1.1185630138e-04,9.4211794478e-05,1.4642174235e-04,5
maxwell_a4,pwnn,539.664804,1.4277604360e-04,1.1704150311e-04,1.8517111346e-04,1.1185630138e-04,9.4097865811e-05,1.4277604360e-04,5
maxwell_a4,pwnn,543.016760,1.1255114052e-04,9.5677416294e-05,1.4152738555e-04,1.1074015064e-04,9.3374818024e-05,1.4152738555e-04,5
maxwell_a4,pwnn,546.368715,1.4175751924e-04,1.2924590693e-04,2.3201079365e-04,1.0843062910e-04,9.3374818024e-05,1.4152175358e-04,5
maxwell_a4,pwnn,549.720670,1.3027384906e-04,9.9849891812e-05,1.7129193567e-04,1.0839325198e-04,9.1329719410e-05,1.4152175358e-04,5
maxwell_a4,pwnn,553.072626,1.4488071019e-04,1.2397011014e-04,1.6245870242e-04,1.0798694349e-04,9.0872831223e-05,1.4152175358e-04,5
maxwell_a4,pwnn,556.424581,1.2287598641e-04,1.1662235544e-04,1.4349756407e-04,1.0798694349e-04,9.0872831223e-05,1.4152175358e-04,5
maxwell_a4,pwnn,559.776536,1.4122911117e-04,1.1396542163e-04,1.5006338207e-04,1.0765198527e-04,9.0872831223e-05,1.4121871960e-04,5
maxwell_a4,pwnn,563.128492,1.5898415596e-04,1.0659076628e-04,1.6909478119e-04,1.0639608552e-04,8.8965040408e-05,1.4113673934e-04,5
maxwell_a4,pwnn,566.480447,1.4025445810e-04,1.1681675478e-04,1.5522244082e-04,1.0639608552e-04,8.8965040408e-05,1.4088213582e-04,5
maxwell_a4,pwnn,569.832402,1.1076411674e-04,8.9972362440e-05,1.3833689267e-04,1.0639608552e-04,8.8965040408e-05,1.3833689267e-04,5
maxwell_a4,pwnn,573.184358,1.6115450958e-04,1.4284217207e-04,1.7136923616e-04,1.0639608552e-04,8.8965040408e-05,1.3775400135e-04,5
maxwell_a4,pwnn,576.536313,1.4553031018e-04,8.9770641615e-05,1.7626857698e-04,1.0639608552e-04,8.8965040408e-05,1.3775400135e-04,5
maxwell_a4,pwnn,579.888268,1.5398491167e-04,1.4624298186e-04,1.7083513669e-04,1.0614997499e-04,8.8965040408e-05,1.3775400135e-04,5
maxwell_a4,pwnn,583.240223,1.4595374840e-04,8.7843779145e-05,1.9293858247e-04,1.0579054084e-04,8.7843779145e-05,1.3775400135e-04,5
maxwell_a4,pwnn,586.592179,1.2036597441e-04,1.0211173760e-04,1.5589878153e-04,1.0544467872e-04,8.7523893893e-05,1.3774621228e-04,5
maxwell_a4,pwnn,589.944134,1.5891315697e-04,1.4486601741e-04,1.6685119794e-04,1.0370788611e-04,8.7523893893e-05,1.3767839301e-04,5
maxwell_a4,pwnn,593.296089,1.2352470769e-04,1.1478173578e-04,1.7976236961e-04,1.0370788611e-04,8.7523893893e-05,1.3767839301e-04,5
maxwell_a4,pwnn,596.648045,1.3486965673e-04,1.0686876654e-04,1.8007785067e-04,1.0370788611e-04,8.7523893893e-05,1.3767839301e-04,5
maxwell_a4,pwnn,600.000000,1.2754225843e-04,1.0502314304e-04,1.3588345410e-04,1.0370788611e-04,8.7523893893e-05,1.3588345410e-04,5
p0b,direct_autodiff,0.000000,7.5131191290e-01,6.5247485355e-01,9.0824559879e-01,7.5131191290e-01,6.5247485355e-01,9.0824559879e-01,5
p0b,direct_autodiff,6.650077,3.1832064636e-01,2.9887752658e-01,3.3588197980e-01,3.1832064636e-01,2.9887752658e-01,3.3588197980e-01,5
p0b,direct_autodiff,13.300154,1.6092303942e-01,1.4416515888e-01,1.7625032800e-01,1.6092303942e-01,1.4416515888e-01,1.7625032800e-01,5
p0b,direct_autodiff,19.950231,1.1141417664e-01,9.5260509606e-02,1.4512010792e-01,1.1141417664e-01,9.5260509606e-02,1.4512010792e-01,5
p0b,direct_autodiff,26.600309,7.3041264205e-02,5.7047569769e-02,9.7846755263e-02,7.3041264205e-02,5.7047569769e-02,9.7846755263e-02,5
p0b,direct_autodiff,33.250386,5.2995278203e-02,3.6472454401e-02,6.0408365701e-02,5.2995278203e-02,3.6472454401e-02,6.0408365701e-02,5
p0b,direct_autodiff,39.900463,3.1220033228e-02,2.8950121238e-02,4.4822766190e-02,3.1220033228e-02,2.8950121238e-02,4.4822766190e-02,5
p0b,direct_autodiff,46.550540,2.4796344628e-02,2.4088153707e-02,3.6046308495e-02,2.4796344628e-02,2.4088153707e-02,3.6046308495e-02,5
p0b,direct_autodiff,53.200617,2.3263865090e-02,2.1172519775e-02,2.9169804399e-02,2.2669376413e-02,2.1123941727e-02,2.9169804399e-02,5
p0b,direct_autodiff,59.850694,2.4107728120e-02,2.1291964220e-02,2.4868507537e-02,2.2669376413e-02,2.1123941727e-02,2.4107728120e-02,5
p0b,direct_autodiff,66.500771,2.1215377672e-02,1.8930421262e-02,2.6249053907e-02,2.1215377672e-02,1.8864533248e-02,2.2669376413e-02,5
p0b,direct_autodiff,73.150849,1.9643495649e-02,1.7501772468e-02,2.3157829051e-02,1.9643495649e-02,1.7434236649e-02,2.2123981825e-02,5
p0b,direct_autodiff,79.800926,1.9556160151e-02,1.7688747504e-02,2.1547063411e-02,1.9556160151e-02,1.7434236649e-02,2.0666177306e-02,5
p0b,direct_autodiff,86.451003,1.9262120413e-02,1.6584761555e-02,2.1132386739e-02,1.9262120413e-02,1.6468268413e-02,2.0446653578e-02,5
p0b,direct_autodiff,93.101080,1.8630777440e-02,1.5792770987e-02,2.2062257592e-02,1.8630777440e-02,1.5733498011e-02,2.0446653578e-02,5
p0b,direct_autodiff,99.751157,1.7419590354e-02,1.5976683238e-02,2.3095821700e-02,1.7419590354e-02,1.5733498011e-02,2.0446653578e-02,5
p0b,direct_autodiff,106.401234,1.7357943497e-02,1.7235622049e-02,2.0016106923e-02,1.7193461266e-02,1.5733498011e-02,1.9975907146e-02,5
p0b,direct_autodiff,113.051311,1.8299486595e-02,1.8033286532e-02,1.9022705270e-02,1.7193461266e-02,1.5733498011e-02,1.7974425989e-02,5
p0b,direct_autodiff,119.701389,1.8223378854e-02,1.7988872287e-02,1.9621207642e-02,1.7193461266e-02,1.5733498011e-02,1.7974425989e-02,5
p0b,direct_autodiff,126.351466,1.6166793745e-02,1.5962018136e-02,1.6699752970e-02,1.5767909342e-02,1.4952791846e-02,1.6046158006e-02,5
p0b,direct_autodiff,133.001543,1.4373669464e-02,1.4101076793e-02,1.4767142964e-02,1.4373669464e-02,1.4101076793e-02,1.4532747215e-02,5
p0b,direct_autodiff,139.651620,1.3947921809e-02,1.3675210804e-02,1.4300851056e-02,1.3947921809e-02,1.3675210804e-02,1.4300851056e-02,5
p0b,direct_autodiff,146.301697,1.4849578332e-02,1.3596128262e-02,1.5337367423e-02,1.3853574620e-02,1.3552466259e-02,1.4188916855e-02,5
p0b,direct_autodiff,152.951774,1.5657491469e-02,1.3811635984e-02,1.6868655096e-02,1.3853574620e-02,1.3552466259e-02,1.4188916855e-02,5
p0b,direct_autodiff,159.601851,1.4885851795e-02,1.4770368072e-02,1.8094665579e-02,1.3853574620e-02,1.3552466259e-02,1.4188916855e-02,5
p0b,direct_autodiff,166.251929,1.4764027658e-02,1.3747800046e-02,1.6455361191e-02,1.3552466259e-02,1.3342650655e-02,1.4188916855e-02,5
p0b,direct_autodiff,172.902006,1.3734993566e-02,1.3137520684e-02,1.5409882438e-02,1.3070703409e-02,1.2837355877e-02,1.4188916855e-02,5
p0b,direct_autodiff,179.552083,1.3810041256e-02,1.0923278370e-02,1.4503738289e-02,1.2837355877e-02,9.8686167843e-03,1.3498917702e-02,5
p0b,direct_autodiff,186.202160,1.3234742585e-02,1.2604194657e-02,1.3235309751e-02,1.1649914544e-02,8.8276750504e-03,1.3233220214e-02,5
p0b,direct_autodiff,192.852237,1.3040199167e-02,1.0741975694e-02,1.3508972160e-02,1.0462039363e-02,8.8276750504e-03,1.3037200131e-02,5
p0b,direct_autodiff,199.502314,1.1889393878e-02,1.0396389134e-02,1.2063166395e-02,1.0462039363e-02,8.8276750504e-03,1.1888664684e-02,5
p0b,direct_autodiff,206.152391,1.1576816251e-02,1.0246305449e-02,1.3207981281e-02,1.0246305449e-02,8.8276750504e-03,1.0462039363e-02,5
p0b,direct_autodiff,212.802469,1.3811292641e-02,9.4439163476e-03,1.4138474298e-02,8.8276750504e-03,8.7278157548e-03,1.0462039363e-02,5
p0b,direct_autodiff,219.452546,1.2683747836e-02,1.1870652166e-02,1.6325380921e-02,8.8276750504e-03,8.7278157548e-03,1.0462039363e-02,5
p0b,direct_autodiff,226.102623,1.3264326302e-02,1.1523777804e-02,1.4743071883e-02,8.8276750504e-03,8.7278157548e-03,1.0462039363e-02,5
p0b,direct_autodiff,232.752700,1.0366883799e-02,1.0150507124e-02,1.2350901994e-02,8.8276750504e-03,8.7278157548e-03,1.0150507124e-02,5
p0b,direct_autodiff,239.402777,1.0567934549e-02,9.6197483152e-03,1.2041247791e-02,8.8276750504e-03,8.7278157548e-03,9.6197483152e-03,5
p0b,direct_autodiff,246.052854,1.1929737249e-02,1.0557224641e-02,1.2925960815e-02,8.8276750504e-03,8.7278157548e-03,9.4185438213e-03,5
p0b,direct_autodiff,252.702931,1.1976794366e-02,1.0838847196e-02,1.6780858155e-02,8.8276750504e-03,8.7026939228e-03,9.4185438213e-03,5
p0b,direct_autodiff,259.353009,1.0582558369e-02,9.1694083951e-03,1.1294688874e-02,8.5427635298e-03,8.2893900324e-03,9.4185438213e-03,5
p0b,direct_autodiff,266.003086,9.6398371836e-03,8.5094989461e-03,9.7228228964e-03,8.3672873446e-03,8.1051730806e-03,9.4185438213e-03,5
p0b,direct_autodiff,272.653163,9.3554882444e-03,8.8636313033e-03,1.3642364801e-02,8.3672873446e-03,8.1051730806e-03,8.6747756906e-03,5
p0b,direct_autodiff,279.303240,1.1347918256e-02,1.1131297501e-02,1.1986502848e-02,8.3672873446e-03,8.1051730806e-03,8.6747756906e-03,5
p0b,direct_autodiff,285.953317,1.2358653587e-02,8.9576242201e-03,1.2729249950e-02,8.2738735939e-03,8.1051730806e-03,8.6747756906e-03,5
p0b,direct_autodiff,292.603394,1.1434569521e-02,8.0984846983e-03,1.1954403752e-02,8.1051730806e-03,8.0125772837e-03,8.6747756906e-03,5
p0b,direct_autodiff,299.253471,1.2230886553e-02,8.0684352780e-03,1.4172434506e-02,8.1051730806e-03,7.5248931244e-03,8.6747756906e-03,5
p0b,direct_autodiff,305.903549,1.1285894264e-02,7.8987506161e-03,1.4611173649e-02,7.8541435869e-03,7.1925477784e-03,8.6747756906e-03,5
p0b,direct_autodiff,312.553626,9.5701871649e-03,7.4427481177e-03,1.0404348092e-02,7.3728077415e-03,7.1925477784e-03,8.6747756906e-03,5
p0b,direct_autodiff,319.203703,9.1154613182e-03,8.9154836732e-03,1.1198076620e-02,7.3656096570e-03,7.1925477784e-03,8.6747756906e-03,5
p0b,direct_autodiff,325.853780,9.8003744250e-03,7.2519818931e-03,1.0874965146e-02,7.3656096570e-03,6.9759006353e-03,8.6747756906e-03,5
p0b,direct_autodiff,332.503857,1.1841916173e-02,6.5621568278e-03,1.2342187030e-02,7.3656096570e-03,6.3110658239e-03,8.6747756906e-03,5
p0b,direct_autodiff,339.153934,1.1873841199e-02,9.2000975651e-03,1.2438634807e-02,7.3656096570e-03,6.1855726846e-03,8.6747756906e-03,5
p0b,direct_autodiff,345.804011,1.2081942487e-02,1.0651418256e-02,1.3066786171e-02,7.3656096570e-03,6.1855726846e-03,8.6747756906e-03,5
p0b,direct_autodiff,352.454088,1.2380669367e-02,1.0760527628e-02,1.2497788052e-02,7.3656096570e-03,6.1855726846e-03,8.6747756906e-03,5
p0b,direct_autodiff,359.104166,8.2954078614e-03,8.2479253437e-03,1.0895128227e-02,7.3656096570e-03,6.1541079821e-03,7.6386976963e-03,5
p0b,direct_autodiff,365.754243,8.3544857165e-03,7.1921891495e-03,1.0208990422e-02,7.1031304436e-03,6.1541079821e-03,7.3656096570e-03,5
p0b,direct_autodiff,372.404320,8.4944489194e-03,7.7525507056e-03,1.1388015530e-02,7.1031304436e-03,6.1541079821e-03,7.3656096570e-03,5
p0b,direct_autodiff,379.054397,8.9056831368e-03,8.1978557422e-03,9.1951049297e-03,7.1031304436e-03,6.1541079821e-03,7.3656096570e-03,5
p0b,direct_autodiff,385.704474,8.4930671429e-03,7.4677738561e-03,9.2114496158e-03,7.0493374561e-03,6.1541079821e-03,7.0649424699e-03,5
p0b,direct_autodiff,392.354551,7.5078193849e-03,6.9568404670e-03,1.0188344983e-02,6.3321493701e-03,6.1541079821e-03,6.9231322482e-03,5
p0b,direct_autodiff,399.004628,7.4116764360e-03,6.7433386719e-03,9.0696142194e-03,6.2412820972e-03,6.1541079821e-03,6.9116379911e-03,5
p0b,direct_autodiff,405.654706,7.8683085691e-03,7.5029207316e-03,7.8796439796e-03,6.2412820972e-03,6.1541079821e-03,6.8809838125e-03,5
p0b,direct_autodiff,412.304783,8.3146995662e-03,8.0949393217e-03,9.0542505211e-03,6.2412820972e-03,6.1541079821e-03,6.8033346722e-03,5
p0b,direct_autodiff,418.954860,9.4963526231e-03,9.0189924656e-03,9.9806116474e-03,6.2412820972e-03,6.1541079821e-03,6.7936584683e-03,5
p0b,direct_autodiff,425.604937,1.0120717213e-02,9.9941425366e-03,1.0158619606e-02,6.2412820972e-03,6.1541079821e-03,6.7936584683e-03,5
p0b,direct_autodiff,432.255014,9.0577138842e-03,8.4947076865e-03,1.4776622015e-02,6.2412820972e-03,6.1541079821e-03,6.7936584683e-03,5
p0b,direct_autodiff,438.905091,9.1565810698e-03,7.8512631646e-03,1.5053238879e-02,6.2412820972e-03,6.1541079821e-03,6.7936584683e-03,5
p0b,direct_autodiff,445.555168,9.5788986397e-03,7.0419652718e-03,1.1383438695e-02,6.2412820972e-03,6.1541079821e-03,6.6897299984e-03,5
p0b,direct_autodiff,452.205246,1.1533687767e-02,7.1274940841e-03,1.1689398404e-02,6.2412820972e-03,6.1541079821e-03,6.3718760926e-03,5
p0b,direct_autodiff,458.855323,9.9777242291e-03,7.6555722222e-03,1.2868658010e-02,6.2412820972e-03,6.1541079821e-03,6.3093114522e-03,5
p0b,direct_autodiff,465.505400,8.4603922165e-03,8.0490797880e-03,8.7571783436e-03,6.2412820972e-03,6.1541079821e-03,6.3093114522e-03,5
p0b,direct_autodiff,472.155477,7.2784788122e-03,7.1768492578e-03,7.9072590386e-03,6.2412820972e-03,6.1541079821e-03,6.3093114522e-03,5
p0b,direct_autodiff,478.805554,7.4592890602e-03,7.2401733703e-03,7.8690168173e-03,6.1541079821e-03,6.1485265692e-03,6.2412820972e-03,5
p0b,direct_autodiff,485.455631,7.6715903954e-03,7.0959808325e-03,8.5743140592e-03,6.1541079821e-03,5.9808723922e-03,6.2412820972e-03,5
p0b,direct_autodiff,492.105708,9.9052362689e-03,6.9146252467e-03,1.0695816776e-02,6.1541079821e-03,5.9488413321e-03,6.2412820972e-03,5
p0b,direct_autodiff,498.755786,9.7369697673e-03,6.7225611139e-03,1.1242951661e-02,6.1541079821e-03,5.9398750895e-03,6.2412820972e-03,5
p0b,direct_autodiff,505.405863,8.3373098872e-03,6.5389983547e-03,1.0398076249e-02,6.1541079821e-03,5.9398750895e-03,6.2412820972e-03,5
p0b,direct_autodiff,512.055940,7.9038224945e-03,6.9149168642e-03,1.3803160986e-02,6.1541079821e-03,5.9398750895e-03,6.2412820972e-03,5
p0b,direct_autodiff,518.706017,8.4781917688e-03,8.1067105874e-03,1.0461910198e-02,6.1541079821e-03,5.9398750895e-03,6.2412820972e-03,5
p0b,direct_autodiff,525.356094,9.1163606729e-03,8.2160837223e-03,9.5719395793e-03,6.1351049473e-03,5.8442930358e-03,6.2227705970e-03,5
p0b,direct_autodiff,532.006171,6.2411767942e-03,6.1574520997e-03,7.0138930983e-03,6.0519161301e-03,5.4134473439e-03,6.1188396748e-03,5
p0b,direct_autodiff,538.656248,6.8531470953e-03,6.3159213293e-03,6.9826116587e-03,6.0276006128e-03,5.3039726940e-03,6.0851112684e-03,5
p0b,direct_autodiff,545.306326,8.4054555318e-03,7.7140163540e-03,9.0687102613e-03,6.0276006128e-03,5.3039726940e-03,6.0851112684e-03,5
p0b,direct_autodiff,551.956403,7.6733348182e-03,6.6398862050e-03,8.9070206662e-03,6.0276006128e-03,5.3039726940e-03,6.0851112684e-03,5
p0b,direct_autodiff,558.606480,6.7016498703e-03,6.3943591977e-03,7.1207881734e-03,5.5547579544e-03,5.2971109427e-03,6.0276006128e-03,5
p0b,direct_autodiff,565.256557,7.2515765494e-03,5.3435923886e-03,7.4403314424e-03,5.2820057701e-03,4.9163292707e-03,6.0276006128e-03,5
p0b,direct_autodiff,571.906634,7.1737138071e-03,6.3832538640e-03,7.6119234210e-03,5.2810161046e-03,4.9163292707e-03,6.0276006128e-03,5
p0b,direct_autodiff,578.556711,7.1127092301e-03,6.9086034522e-03,7.9233468410e-03,5.2810161046e-03,4.9163292707e-03,5.9767064900e-03,5
p0b,direct_autodiff,585.206788,8.4847696775e-03,7.1200906819e-03,9.4254923509e-03,5.2810161046e-03,4.9163292707e-03,5.7916615327e-03,5
p0b,direct_autodiff,591.856866,6.3478572997e-03,6.1018986689e-03,8.0791049427e-03,4.9511736116e-03,4.9163292707e-03,5.1848568582e-03,5
p0b,direct_autodiff,598.506943,5.4612740272e-03,5.3088524204e-03,7.3690197890e-03,4.9163292707e-03,4.9100119062e-03,5.1201072914e-03,5
p0b,direct_autodiff,605.157020,6.4251628018e-03,5.7600362512e-03,7.0677415583e-03,4.9163292707e-03,4.9100119062e-03,5.1201072914e-03,5
p0b,direct_autodiff,611.807097,6.5176787691e-03,6.1564522316e-03,8.0176969709e-03,4.9163292707e-03,4.9100119062e-03,5.1201072914e-03,5
p0b,direct_autodiff,618.457174,6.8524080606e-03,6.5697037120e-03,7.9000246734e-03,4.9163292707e-03,4.8408111655e-03,5.1201072914e-03,5
p0b,direct_autodiff,625.107251,6.6211586262e-03,6.2023221430e-03,7.5151639404e-03,4.9163292707e-03,4.7100025519e-03,5.1201072914e-03,5
p0b,direct_autodiff,631.757328,7.0916777666e-03,6.3175282654e-03,7.2692726922e-03,4.9163292707e-03,4.6577964318e-03,5.1201072914e-03,5
p0b,direct_autodiff,638.407406,6.3632285339e-03,6.0595895366e-03,6.9808425031e-03,4.9163292707e-03,4.6577964318e-03,5.1201072914e-03,5
p0b,direct_autodiff,645.057483,6.0585990427e-03,5.8061067428e-03,7.2976736095e-03,4.9163292707e-03,4.6577964318e-03,5.1201072914e-03,5
p0b,direct_autodiff,651.707560,5.8708566525e-03,5.6874019166e-03,6.0134796681e-03,4.9163292707e-03,4.6577964318e-03,5.0003323188e-03,5
p0b,direct_autodiff,658.357637,5.2092229173e-03,5.0087984492e-03,6.6716693740e-03,4.8896558173e-03,4.5047981748e-03,4.9163292707e-03,5
p0b,direct_autodiff,665.007714,5.4927472376e-03,5.4359021565e-03,8.0980955999e-03,4.8896558173e-03,4.2146298603e-03,4.9163292707e-03,5
p0b,direct_autodiff,671.657791,6.8691068244e-03,5.9868815329e-03,7.8463535751e-03,4.8896558173e-03,4.2116278710e-03,4.9163292707e-03,5
p0b,direct_autodiff,678.307868,7.2764983083e-03,6.3852086599e-03,7.7631985588e-03,4.8896558173e-03,4.2116278710e-03,4.9163292707e-03,5
p0b,direct_autodiff,684.957946,6.3525446517e-03,5.9192273425e-03,6.8940488526e-03,4.8896558173e-03,4.2116278710e-03,4.9163292707e-03,5
p0b,direct_autodiff,691.608023,6.2500102743e-03,5.7296777372e-03,6.5113940957e-03,4.6794643785e-03,4.2116278710e-03,4.8896558173e-03,5
p0b,direct_autodiff,698.258100,6.0066042696e-03,5.1983745427e-03,7.5587032761e-03,4.5396431163e-03,4.2116278710e-03,4.8706332843e-03,5
p0b,direct_autodiff,704.908177,7.1753617920e-03,4.8072413353e-03,7.4448494183e-03,4.5396431163e-03,4.2116278710e-03,4.7654036640e-03,5
p0b,direct_autodiff,711.558254,5.6576855177e-03,5.6555786499e-03,5.8702270327e-03,4.2116278710e-03,4.1979091010e-03,4.7298599219e-03,5
p0b,direct_autodiff,718.208331,6.1456395862e-03,4.5648021753e-03,7.1032433310e-03,4.2116278710e-03,3.9783732951e-03,4.7298599219e-03,5
p0b,direct_autodiff,724.858408,6.7278863676e-03,5.5861069514e-03,6.9255700228e-03,4.2116278710e-03,3.9783732951e-03,4.7298599219e-03,5
p0b,direct_autodiff,731.508486,5.4959411465e-03,5.0046692880e-03,7.1295661078e-03,4.2116278710e-03,3.9783732951e-03,4.7298599219e-03,5
p0b,direct_autodiff,738.158563,4.5821180391e-03,4.2225906260e-03,6.9587217513e-03,4.1016027155e-03,3.9783732951e-03,4.7298599219e-03,5
p0b,direct_autodiff,744.808640,4.8065669988e-03,3.9912208323e-03,6.2930352644e-03,3.9783732951e-03,3.8266477168e-03,4.7298599219e-03,5
p0b,direct_autodiff,751.458717,5.8419999267e-03,5.2545156095e-03,5.8558903217e-03,3.9783732951e-03,3.8035268409e-03,4.7298599219e-03,5
p0b,direct_autodiff,758.108794,7.1244392265e-03,6.4869792978e-03,7.3325332582e-03,3.9783732951e-03,3.8035268409e-03,4.7001844290e-03,5
p0b,direct_autodiff,764.758871,8.1921172769e-03,6.4932549344e-03,8.7932596668e-03,3.9783732951e-03,3.8035268409e-03,4.1456153920e-03,5
p0b,direct_autodiff,771.408948,7.1100588811e-03,6.5931211817e-03,8.0801757242e-03,3.9069919971e-03,3.8035268409e-03,3.9783732951e-03,5
p0b,direct_autodiff,778.059026,5.3155801118e-03,5.1360031543e-03,5.7469204105e-03,3.9069919971e-03,3.8035268409e-03,3.9783732951e-03,5
p0b,direct_autodiff,784.709103,4.8762727922e-03,4.8102546259e-03,5.1271331778e-03,3.9069919971e-03,3.8035268409e-03,3.9783732951e-03,5
p0b,direct_autodiff,791.359180,4.3727426065e-03,4.2734833647e-03,4.6099932222e-03,3.9069919971e-03,3.8035268409e-03,3.9783732951e-03,5
p0b,direct_autodiff,798.009257,4.2387501967e-03,4.0610997464e-03,4.3725657708e-03,3.9069919971e-03,3.8035268409e-03,3.9783732951e-03,5
p0b,direct_autodiff,804.659334,5.0575101624e-03,5.0034356601e-03,6.0726213568e-03,3.9069919971e-03,3.8035268409e-03,3.9783732951e-03,5
p0b,direct_autodiff,811.309411,5.0658318258e-03,4.5840117542e-03,5.5371960178e-03,3.9048140212e-03,3.7937592537e-03,3.9783732951e-03,5
p0b,direct_autodiff,817.959488,4.6982018246e-03,3.9563566266e-03,4.9679085419e-03,3.8997364669e-03,3.7937592537e-03,3.9783732951e-03,5
p0b,direct_autodiff,824.609566,5.2894281954e-03,4.6890795484e-03,5.4435865486e-03,3.8992353459e-03,3.7937592537e-03,3.9783732951e-03,5
p0b,direct_autodiff,831.259643,5.7241778073e-03,4.9801629624e-03,6.2462384712e-03,3.8992353459e-03,3.7937592537e-03,3.9783732951e-03,5
p0b,direct_autodiff,837.909720,5.0740084182e-03,4.1661819818e-03,7.0018923827e-03,3.8992353459e-03,3.7937592537e-03,3.9783732951e-03,5
p0b,direct_autodiff,844.559797,4.6220050811e-03,4.2619095234e-03,5.2841587692e-03,3.8992353459e-03,3.7937592537e-03,3.9783732951e-03,5
p0b,direct_autodiff,851.209874,4.5665984321e-03,4.3312051959e-03,4.8949854778e-03,3.8992353459e-03,3.7646951334e-03,3.9783732951e-03,5
p0b,direct_autodiff,857.859951,4.4893640952e-03,4.2990726274e-03,5.3301581156e-03,3.8992353459e-03,3.7275533190e-03,3.9783732951e-03,5
p0b,direct_autodiff,864.510028,4.1004460742e-03,4.0929457525e-03,4.6842765642e-03,3.8992353459e-03,3.7275533190e-03,3.9783732951e-03,5
p0b,direct_autodiff,871.160106,4.2098103992e-03,4.0609952592e-03,4.3245256035e-03,3.8992353459e-03,3.6516581926e-03,3.9783732951e-03,5
p0b,direct_autodiff,877.810183,4.2231249489e-03,4.2104700607e-03,4.6474856001e-03,3.8992353459e-03,3.5423255206e-03,3.9783732951e-03,5
p0b,direct_autodiff,884.460260,4.4934031739e-03,3.7107732757e-03,5.0809850394e-03,3.5606989055e-03,3.5423255206e-03,3.9783732951e-03,5
p0b,direct_autodiff,891.110337,4.3513312160e-03,4.1098544226e-03,4.5870458193e-03,3.5423255206e-03,3.2856020321e-03,3.7877365357e-03,5
p0b,direct_autodiff,897.760414,4.9682656959e-03,4.2144520825e-03,5.6166141240e-03,3.4913401705e-03,3.2856020321e-03,3.5423255206e-03,5
p0b,direct_autodiff,904.410491,4.3372118832e-03,3.9834014391e-03,5.4285479075e-03,3.2856020321e-03,3.2665338152e-03,3.5423255206e-03,5
p0b,direct_autodiff,911.060568,4.1967827642e-03,3.8041257970e-03,4.4701016269e-03,3.2856020321e-03,3.2665338152e-03,3.5423255206e-03,5
p0b,direct_autodiff,917.710646,3.9624951435e-03,3.6675428095e-03,5.1729920848e-03,3.2856020321e-03,3.2665338152e-03,3.5423255206e-03,5
p0b,direct_autodiff,924.360723,4.1351389726e-03,4.0592292946e-03,5.0395122554e-03,3.2856020321e-03,3.2665338152e-03,3.5423255206e-03,5
p0b,direct_autodiff,931.010800,4.5967817342e-03,4.0446385119e-03,4.6062323607e-03,3.2856020321e-03,3.2665338152e-03,3.5423255206e-03,5
p0b,direct_autodiff,937.660877,4.7864866340e-03,4.0871740826e-03,5.5823934714e-03,3.2856020321e-03,3.2665338152e-03,3.5423255206e-03,5
