elapsed_seconds,loss,method,pressure_rel_error,seed,step,velocity_rel_error
590.028467,0.00229714997112751,war,0.04641022905707359,0,10791,0.006656672805547714
600.014829,0.0013717201072722673,war,0.04309092462062836,0,10977,0.007430211175233126
610.008186,0.002902144566178322,war,0.04967031255364418,0,11159,0.007674406748265028
620.04659,0.003119982313364744,war,0.04916386678814888,0,11340,0.009068453684449196
630.014477,0.002075246535241604,war,0.04818577691912651,0,11522,0.009271329268813133
640.020915,0.0026249645743519068,war,0.06536685675382614,0,11703,0.007548235822468996
650.003965,0.00222786539234221,war,0.06775300949811935,0,11887,0.008108790963888168
660.001163,0.002070954069495201,war,0.05248768627643585,0,12075,0.007092144340276718
670.007484,0.004275437444448471,war,0.05231112614274025,0,12257,0.009074484929442406
680.04057,0.002590944990515709,war,0.04416997730731964,0,12436,0.00625253189355135
690.053106,0.004377622157335281,war,0.04603266343474388,0,12619,0.009647184982895851
700.014846,0.0020450048614293337,war,0.05960950255393982,0,12794,0.007097896188497543
710.017315,0.0019343455787748098,war,0.05031374841928482,0,12975,0.007964082062244415
720.042952,0.005455988924950361,war,0.08486518263816833,0,13157,0.013094529509544373
730.046259,0.0015234032180160284,war,0.050520267337560654,0,13343,0.00621884735301137
740.020015,0.005871168337762356,war,0.042526520788669586,0,13524,0.012896320782601833
750.021642,0.0038529993034899235,war,0.04191770404577255,0,13705,0.006967282388359308
760.018433,0.0017527330201119184,war,0.04515230655670166,0,13883,0.006478356197476387
770.045678,0.009917856194078922,war,0.07477307319641113,0,14065,0.01624232716858387
780.001027,0.001725912094116211,war,0.040992531925439835,0,14246,0.00554774422198534
790.019409,0.0013878669124096632,war,0.04537685588002205,0,14425,0.006139892153441906
800.047587,0.001712305354885757,war,0.06405733525753021,0,14604,0.006376834120601416
810.04409,0.0014754453441128135,war,0.058098163455724716,0,14783,0.006211838684976101
820.030411,0.0017535798251628876,war,0.04392194747924805,0,14962,0.006608163937926292
830.042768,0.0016269655898213387,war,0.08042933791875839,0,15147,0.006329413037747145
840.026547,0.0023977584205567837,war,0.03659088909626007,0,15327,0.00596612598747015
850.001649,0.0015982775948941708,war,0.05632838234305382,0,15510,0.006750371307134628
860.0333,0.0038449435960501432,war,0.04472476616501808,0,15692,0.007104269694536924
870.023343,0.001450153416953981,war,0.04677977412939072,0,15871,0.007139663677662611
880.027651,0.0027676913887262344,war,0.042358867824077606,0,16049,0.0066359639167785645
890.028098,0.0016386095667257905,war,0.05400322005152702,0,16231,0.005581245291978121
900.025433,0.0024742302484810352,war,0.04186442866921425,0,16416,0.007959102280437946
910.032456,0.0008462895639240742,war,0.04721660539507866,0,16596,0.006337353959679604
920.045549,0.0019407211802899837,war,0.05443064495921135,0,16778,0.006914282683283091
930.00849,0.0023828926496207714,war,0.043638769537210464,0,16961,0.007499003782868385
940.022863,0.002155331429094076,war,0.05243156477808952,0,17139,0.00602728920057416
950.032656,0.0017614888492971659,war,0.041434843093156815,0,17323,0.005920853465795517
960.000523,0.0015006382018327713,war,0.0455651730298996,0,17503,0.006304512266069651
970.013736,0.002181620802730322,war,0.04549585282802582,0,17686,0.006344413850456476
980.044841,0.0012543653137981892,war,0.0375673808157444,0,17871,0.005611360538750887
990.038779,0.0017663170583546162,war,0.04487316682934761,0,18055,0.005895163398236036
1000.039207,0.002279876731336117,war,0.04529538378119469,0,18239,0.006229116581380367
1010.031883,0.0022110247518867254,war,0.045598383992910385,0,18418,0.005829493049532175
1020.056099,0.0016890015685930848,war,0.04999964311718941,0,18601,0.005966493859887123
1030.016555,0.001290460117161274,war,0.04278905317187309,0,18784,0.0056702932342886925
1040.002149,0.002239690627902746,war,0.045551322400569916,0,18966,0.0061475979164242744
1050.023875,0.0025812918320298195,war,0.03939218074083328,0,19147,0.006067041307687759
1060.049104,0.0009387637255713344,war,0.04298853501677513,0,19332,0.005832151509821415
1070.046213,0.0016155862249433994,war,0.039733052253723145,0,19516,0.006205276120454073
1080.01138,0.001405474729835987,war,0.039436567574739456,0,19698,0.005797014571726322
1090.032641,0.002078283578157425,war,0.05206349119544029,0,19878,0.00619138777256012
1100.05121,0.0016055924352258444,war,0.0696553960442543,0,20058,0.0058227782137691975
1110.01598,0.0013787138741463423,war,0.04575236514210701,0,20240,0.005761595442891121
1120.052631,0.001974009908735752,war,0.06488272547721863,0,20426,0.006016835104674101
1130.003603,0.0012374463258311152,war,0.04512737691402435,0,20606,0.0063530816696584225
1140.049941,0.00203706044703722,war,0.041375525295734406,0,20788,0.006188238505274057
1150.020284,0.001462913234718144,war,0.04336422309279442,0,20971,0.00580528425052762
1160.053071,0.0024915782269090414,war,0.03950891271233559,0,21155,0.006417821627110243
1170.034527,0.0025788245256990194,war,0.06160418689250946,0,21336,0.0057290298864245415
1180.021154,0.0012726141139864922,war,0.04894251376390457,0,21517,0.005562719888985157
1190.010902,0.0012678552884608507,war,0.04881418123841286,0,21696,0.005623613949865103
1200.028165,0.0011979592964053154,war,0.04390041530132294,0,21881,0.006151764187961817
0.0,27.431884765625,real_tanh_autodiff,1.3009079694747925,0,0,1.0298000574111938
10.012325,23.27399444580078,real_tanh_autodiff,1.0051783323287964,0,45,0.9471611380577087
20.140641,5.748945236206055,real_tanh_autodiff,1.0290870666503906,0,91,0.40182480216026306
30.164636,2.5867409706115723,real_tanh_autodiff,1.0227106809616089,0,138,0.2547595202922821
40.092557,1.9864462614059448,real_tanh_autodiff,1.0259772539138794,0,186,0.23628295958042145
50.177935,2.0250003337860107,real_tanh_autodiff,1.0200715065002441,0,235,0.22561655938625336
60.148754,1.9345365762710571,real_tanh_autodiff,1.0164028406143188,0,278,0.22196628153324127
70.215901,1.59592866897583,real_tanh_autodiff,1.014172077178955,0,320,0.2152528166770935
80.043169,1.7718915939331055,real_tanh_autodiff,1.0122461318969727,0,361,0.23546481132507324
90.073968,1.7102073431015015,real_tanh_autodiff,1.0098520517349243,0,403,0.21094584465026855
100.148542,1.491639494895935,real_tanh_autodiff,1.0167044401168823,0,445,0.2131439596414566
110.028134,1.4069523811340332,real_tanh_autodiff,1.0107166767120361,0,486,0.2174125611782074
120.198605,1.2493007183074951,real_tanh_autodiff,1.0192967653274536,0,528,0.2077101469039917
130.088586,1.2158184051513672,real_tanh_autodiff,1.01956307888031,0,569,0.26317116618156433
140.144129,1.057228446006775,real_tanh_autodiff,1.0250760316848755,0,611,0.2665841579437256
150.188943,1.038848876953125,real_tanh_autodiff,1.0399672985076904,0,653,0.26863425970077515
160.237639,0.8912609815597534,real_tanh_autodiff,1.0561902523040771,0,695,0.3037905991077423
170.036761,1.2639697790145874,real_tanh_autodiff,1.0646934509277344,0,736,0.34423545002937317
180.095427,0.7393243908882141,real_tanh_autodiff,1.0645402669906616,0,778,0.3523765802383423
190.166146,0.6952090263366699,real_tanh_autodiff,1.0659621953964233,0,820,0.339522123336792
200.235348,0.7165891528129578,real_tanh_autodiff,1.0684465169906616,0,862,0.34105634689331055
210.026943,0.6327592134475708,real_tanh_autodiff,1.0677897930145264,0,903,0.35603392124176025
220.103982,0.6023197174072266,real_tanh_autodiff,1.0670061111450195,0,945,0.36220791935920715
230.175562,0.5606995224952698,real_tanh_autodiff,1.0650670528411865,0,987,0.34306442737579346
240.023692,0.5307977795600891,real_tanh_autodiff,1.060319423675537,0,1028,0.34592893719673157
250.083991,0.551247239112854,real_tanh_autodiff,1.0583645105361938,0,1070,0.34194648265838623
260.133443,0.4718817472457886,real_tanh_autodiff,1.0477185249328613,0,1112,0.3413715958595276
270.218087,0.5902439951896667,real_tanh_autodiff,1.0372307300567627,0,1154,0.3394777774810791
280.053136,0.44454774260520935,real_tanh_autodiff,1.0269559621810913,0,1195,0.3269439935684204
290.148494,0.45190611481666565,real_tanh_autodiff,1.0140149593353271,0,1237,0.32131093740463257
300.010739,0.3920857906341553,real_tanh_autodiff,0.9958983063697815,0,1278,0.3255372643470764
310.135195,0.6380085945129395,real_tanh_autodiff,0.9723918437957764,0,1320,0.30682307481765747
320.228903,0.6787113547325134,real_tanh_autodiff,0.9611674547195435,0,1362,0.31293565034866333
330.092156,0.38309136033058167,real_tanh_autodiff,0.9458376169204712,0,1403,0.28915050625801086
340.206219,0.32125166058540344,real_tanh_autodiff,0.9226017594337463,0,1445,0.28112661838531494
350.076513,0.3367108106613159,real_tanh_autodiff,0.8944587111473083,0,1486,0.27555379271507263
360.201545,0.2946605980396271,real_tanh_autodiff,0.8669637441635132,0,1528,0.2662195861339569
370.069583,0.306458979845047,real_tanh_autodiff,0.8406471014022827,0,1569,0.2568820118904114
380.00394,0.43246233463287354,real_tanh_autodiff,0.8206015229225159,0,1610,0.2773403525352478
390.018478,0.3032577335834503,real_tanh_autodiff,0.8028050661087036,0,1652,0.2504860758781433
400.087296,0.2662217915058136,real_tanh_autodiff,0.7826477885246277,0,1694,0.24535299837589264
410.146704,0.23036037385463715,real_tanh_autodiff,0.7677879929542542,0,1736,0.24124939739704132
420.199717,0.2488260567188263,real_tanh_autodiff,0.7524511814117432,0,1778,0.24180921912193298
430.046153,0.19318887591362,real_tanh_autodiff,0.7358545064926147,0,1819,0.2395997941493988
440.12995,0.2043483406305313,real_tanh_autodiff,0.7192845344543457,0,1861,0.22712306678295135
450.207007,0.23113451898097992,real_tanh_autodiff,0.7080708742141724,0,1903,0.2196948379278183
460.04909,0.19338519871234894,real_tanh_autodiff,0.6945270299911499,0,1944,0.22091661393642426
470.100035,0.19064520299434662,real_tanh_autodiff,0.684203565120697,0,1986,0.21716389060020447
480.217638,0.1760053187608719,real_tanh_autodiff,0.6738399863243103,0,2028,0.2094230204820633
490.140021,0.16561312973499298,real_tanh_autodiff,0.6608322262763977,0,2069,0.20212721824645996
500.042064,0.18021291494369507,real_tanh_autodiff,0.6517558693885803,0,2110,0.19921615719795227
510.170854,0.13114474713802338,real_tanh_autodiff,0.6415467858314514,0,2152,0.19959008693695068
520.043686,0.1560218781232834,real_tanh_autodiff,0.6286866664886475,0,2195,0.19049791991710663
530.135904,0.14451251924037933,real_tanh_autodiff,0.6167786121368408,0,2238,0.1910988837480545
540.093079,0.12763509154319763,real_tanh_autodiff,0.6060301661491394,0,2285,0.18359842896461487
550.076583,0.11296508461236954,real_tanh_autodiff,0.5921717882156372,0,2332,0.17789053916931152
560.053976,0.09108972549438477,real_tanh_autodiff,0.5763905644416809,0,2379,0.16371090710163116
570.015328,0.07838794589042664,real_tanh_autodiff,0.5570518970489502,0,2426,0.15363222360610962
580.193007,0.07251092046499252,real_tanh_autodiff,0.5367188453674316,0,2474,0.14484089612960815
590.155824,0.06197211518883705,real_tanh_autodiff,0.5203647017478943,0,2521,0.13639958202838898
600.110816,0.06563582271337509,real_tanh_autodiff,0.49971213936805725,0,2568,0.13108451664447784
610.119625,0.05135072395205498,real_tanh_autodiff,0.48045191168785095,0,2615,0.11974992603063583
620.11808,0.04870191588997841,real_tanh_autodiff,0.4637956917285919,0,2662,0.11389672756195068
630.21781,0.04532143846154213,real_tanh_autodiff,0.4450525939464569,0,2707,0.10683363676071167
640.202559,0.03774013742804527,real_tanh_autodiff,0.42710554599761963,0,2752,0.10032790899276733
650.171383,0.03717640042304993,real_tanh_autodiff,0.4104321300983429,0,2799,0.09480912983417511
660.148762,0.039351411163806915,real_tanh_autodiff,0.39502590894699097,0,2846,0.08960375934839249
670.145439,0.03157436475157738,real_tanh_autodiff,0.3803423047065735,0,2893,0.08393856137990952
680.200532,0.029420966282486916,real_tanh_autodiff,0.36823245882987976,0,2937,0.07805579155683517
690.136016,0.02668312005698681,real_tanh_autodiff,0.35383063554763794,0,2978,0.073808453977108
700.053276,0.024692941457033157,real_tanh_autodiff,0.3404477536678314,0,3022,0.0716443881392479
710.210113,0.022725874558091164,real_tanh_autodiff,0.3253016471862793,0,3069,0.06640806049108505
720.139309,0.020770225673913956,real_tanh_autodiff,0.3187829256057739,0,3115,0.06408558785915375
730.231655,0.020742492750287056,real_tanh_autodiff,0.3032777011394501,0,3161,0.05979204922914505
740.125663,0.020288551226258278,real_tanh_autodiff,0.29699403047561646,0,3202,0.05863764137029648
750.059656,0.01840994879603386,real_tanh_autodiff,0.28952497243881226,0,3246,0.05540774017572403
760.020722,0.01692056655883789,real_tanh_autodiff,0.28067848086357117,0,3289,0.05384625867009163
770.094833,0.015624954365193844,real_tanh_autodiff,0.2693612575531006,0,3333,0.05169106274843216
780.088594,0.016142502427101135,real_tanh_autodiff,0.2614554166793823,0,3380,0.04943934828042984
790.122171,0.015244126319885254,real_tanh_autodiff,0.26016393303871155,0,3427,0.04668370634317398
800.17203,0.014051801525056362,real_tanh_autodiff,0.24583223462104797,0,3474,0.046211693435907364
810.207766,0.01430059876292944,real_tanh_autodiff,0.24048390984535217,0,3521,0.04424980282783508
820.204767,0.012828253209590912,real_tanh_autodiff,0.23150835931301117,0,3567,0.04220961034297943
830.036175,0.012570194900035858,real_tanh_autodiff,0.22926005721092224,0,3613,0.04055717587471008
840.116933,0.01139470562338829,real_tanh_autodiff,0.22371013462543488,0,3660,0.039787761867046356
850.051907,0.012069347314536572,real_tanh_autodiff,0.21951094269752502,0,3706,0.03872345760464668
860.181999,0.011609848588705063,real_tanh_autodiff,0.21199272572994232,0,3753,0.037895821034908295
870.047656,0.01144674513489008,real_tanh_autodiff,0.2090371698141098,0,3799,0.0367654450237751
880.085535,0.010308442637324333,real_tanh_autodiff,0.20121513307094574,0,3846,0.035359591245651245
890.084813,0.010627279989421368,real_tanh_autodiff,0.20073476433753967,0,3893,0.03432075306773186
900.09655,0.011269175447523594,real_tanh_autodiff,0.1985514909029007,0,3940,0.03399663418531418
910.159375,0.009987378492951393,real_tanh_autodiff,0.19300751388072968,0,3987,0.032693929970264435
920.206802,0.009193094447255135,real_tanh_autodiff,0.1887446641921997,0,4030,0.03294403851032257
930.195796,0.008782094344496727,real_tanh_autodiff,0.18516069650650024,0,4075,0.03151162341237068
940.135328,0.009574093855917454,real_tanh_autodiff,0.18113233149051666,0,4118,0.031158801168203354
950.155916,0.008486331440508366,real_tanh_autodiff,0.17923392355442047,0,4161,0.03044884093105793
960.158055,0.008839443325996399,real_tanh_autodiff,0.1761075109243393,0,4206,0.03047482855618
970.16386,0.008143271319568157,real_tanh_autodiff,0.17453111708164215,0,4253,0.029703674837946892
980.170777,0.00874639768153429,real_tanh_autodiff,0.1740792840719223,0,4300,0.02924399822950363
990.184259,0.008875416591763496,real_tanh_autodiff,0.16878187656402588,0,4347,0.028423726558685303
1000.029718,0.008359156548976898,real_tanh_autodiff,0.16846963763237,0,4393,0.027941472828388214
1010.14012,0.0083835544064641,real_tanh_autodiff,0.16782303154468536,0,4440,0.027560129761695862
1020.199741,0.009081326425075531,real_tanh_autodiff,0.16408619284629822,0,4487,0.0273533146828413
1030.198757,0.007604596205055714,real_tanh_autodiff,0.16158410906791687,0,4534,0.027128931134939194
1040.123333,0.007688447833061218,real_tanh_autodiff,0.16176928579807281,0,4580,0.02642221935093403
1050.022674,0.007702392525970936,real_tanh_autodiff,0.16681203246116638,0,4626,0.02632194571197033
1060.111067,0.008307404816150665,real_tanh_autodiff,0.16071662306785583,0,4673,0.025711024180054665
1070.173062,0.00772516243159771,real_tanh_autodiff,0.15569044649600983,0,4720,0.025732625275850296
1080.197358,0.007145858835428953,real_tanh_autodiff,0.15802986919879913,0,4767,0.025297872722148895
1090.098008,0.008034070953726768,real_tanh_autodiff,0.1524055004119873,0,4811,0.025067361071705818
1100.099696,0.006716269534081221,real_tanh_autodiff,0.15457655489444733,0,4852,0.024808097630739212
1110.113965,0.007154932711273432,real_tanh_autodiff,0.14978037774562836,0,4893,0.024747418239712715
1120.099849,0.007871526293456554,real_tanh_autodiff,0.1495300829410553,0,4937,0.023936020210385323
1130.083382,0.007317104376852512,real_tanh_autodiff,0.14786146581172943,0,4984,0.024081183597445488
