candidate_id,candidate_index,real_tanh_autodiff_loss,real_tanh_autodiff_rel_error,real_tanh_autodiff_status,real_tanh_autodiff_steps,war_loss,war_rel_error,war_status,war_steps,weight_labels,weight_map,weights
point_069,69,0.15266080666205958,0.7376390461737824,complete,63,0.21862041347765485,0.9467874805011585,complete,71,"[""1e-2"", ""1e-1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 0.1, ""w_u"": 0.01}","[0.01, 0.1, 1000.0]"
point_070,70,0.08924560526511684,0.7972490807226841,complete,63,0.00022344661726458152,0.2072947470551775,complete,71,"[""1e-2"", ""1e+0"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 0.001]"
point_071,71,0.08474204684044183,0.8575601744545684,complete,64,0.0002507666775156119,0.20366107917592263,complete,71,"[""1e-2"", ""1e+0"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 0.01]"
point_072,72,0.08743057789395206,0.8223668369121273,complete,63,0.0004134753169752504,0.18184799720918104,complete,71,"[""1e-2"", ""1e+0"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 0.1]"
point_073,73,0.08794991568861385,0.8012437455849966,complete,64,0.0005590637876434617,0.10449782354706005,complete,71,"[""1e-2"", ""1e+0"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 1.0]"
point_074,74,0.09471736459000481,0.5834054948450841,complete,63,0.0005465139125320778,0.17254100290857968,complete,71,"[""1e-2"", ""1e+0"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 10.0]"
point_075,75,0.08632860798154782,0.7360512266862143,complete,62,0.003640376850548668,0.4645027026483972,complete,71,"[""1e-2"", ""1e+0"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 100.0]"
point_076,76,0.15758017555740614,0.7706575534439207,complete,63,0.2187485661556798,0.9466815210030036,complete,71,"[""1e-2"", ""1e+0"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 1.0, ""w_u"": 0.01}","[0.01, 1.0, 1000.0]"
point_077,77,0.06431565022537691,1.6657947682982264,complete,63,0.000299476398983661,0.29761549624091327,complete,71,"[""1e-2"", ""1e+1"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 0.001]"
point_078,78,0.0641430251432902,1.6685221143155937,complete,63,0.0003260747931545065,0.2948814922297736,complete,71,"[""1e-2"", ""1e+1"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 0.01]"
point_079,79,0.066578913303161,1.6532088849564053,complete,63,0.0004994340540692543,0.2716727421673483,complete,71,"[""1e-2"", ""1e+1"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 0.1]"
point_080,80,0.07182676578549368,1.67881598709357,complete,63,0.00043849240393933046,0.17932207716409346,complete,71,"[""1e-2"", ""1e+1"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 1.0]"
point_081,81,0.09219634016487271,1.6934286227636013,complete,63,0.0004225927124377473,0.1605966283640907,complete,71,"[""1e-2"", ""1e+1"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 10.0]"
point_082,82,0.10569443893534383,1.67849730889606,complete,64,0.00499229350047119,0.48889925106582227,complete,71,"[""1e-2"", ""1e+1"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 100.0]"
point_083,83,0.16851129381443986,1.0530150470411717,complete,63,0.21977046259440786,0.9465008534293468,complete,71,"[""1e-2"", ""1e+1"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 10.0, ""w_u"": 0.01}","[0.01, 10.0, 1000.0]"
point_084,84,0.1767379927484753,1.177743671530309,complete,62,0.0034938893089553644,0.46778681560679625,complete,71,"[""1e-2"", ""1e+2"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 0.001]"
point_085,85,0.1754669375521857,1.1712254598209295,complete,64,0.003599076194897366,0.46664859620093974,complete,71,"[""1e-2"", ""1e+2"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 0.01]"
point_086,86,0.1761866869276618,1.1719700174561967,complete,63,0.0045716591825020105,0.4577456417226507,complete,71,"[""1e-2"", ""1e+2"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 0.1]"
point_087,87,0.17690659344646584,1.1712444689016805,complete,63,0.009012922394178715,0.4036783005921867,complete,71,"[""1e-2"", ""1e+2"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 1.0]"
point_088,88,0.18428341850937957,1.1481928618900334,complete,64,0.00982663372914344,0.3667582166810472,complete,71,"[""1e-2"", ""1e+2"", ""1e+1""]","{""w_Delta2_u"": 10.0, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 10.0]"
point_089,89,0.205706754618669,1.087094564586793,complete,63,0.07096914528137326,0.6022568518320364,complete,71,"[""1e-2"", ""1e+2"", ""1e+2""]","{""w_Delta2_u"": 100.0, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 100.0]"
point_090,90,0.21926195619150934,1.0353960277836125,complete,63,0.2236211767088026,0.9622165837883271,complete,71,"[""1e-2"", ""1e+2"", ""1e+3""]","{""w_Delta2_u"": 1000.0, ""w_Delta_u"": 100.0, ""w_u"": 0.01}","[0.01, 100.0, 1000.0]"
point_091,91,0.23883013235362646,1.001057019176802,complete,63,0.22532809341499618,0.9714919826958033,complete,71,"[""1e-2"", ""1e+3"", ""1e-3""]","{""w_Delta2_u"": 0.001, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 0.001]"
point_092,92,0.2388301546887808,1.0010565615729605,complete,63,0.22534005684291972,0.9715219990380756,complete,71,"[""1e-2"", ""1e+3"", ""1e-2""]","{""w_Delta2_u"": 0.01, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 0.01]"
point_093,93,0.2388286167601976,1.0010752735153587,complete,64,0.22531718981712512,0.9714554498680381,complete,71,"[""1e-2"", ""1e+3"", ""1e-1""]","{""w_Delta2_u"": 0.1, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 0.1]"
point_094,94,0.23883025396617982,1.001054632943368,complete,63,0.22536320754482017,0.9714704501975526,complete,71,"[""1e-2"", ""1e+3"", ""1e+0""]","{""w_Delta2_u"": 1.0, ""w_Delta_u"": 1000.0, ""w_u"": 0.01}","[0.01, 1000.0, 1.0]"
